date,year,quarter,bank,total_assets,total_equity,total_liabilities,cet1_ratio,lcr_ratio,slr_ratio,roa,dividend_payout_ratio,repo,total_var
1994-12-31,1994,4,jpmorgan,440378.0,28639.0,411739.0,,,,0.9,0.0,60091.0,
1994-12-31,1994,4,morganstanley,31859.4,4108.0,27751.4,,,,4.22,72.39,,
1994-12-31,1994,4,statestreet,22546.94,1337.14,21209.81,,,,1.07,23.1,,
1994-12-31,1994,4,wellsfargo,59315.9,3846.4,55469.5,,,,1.4,32.79,,
1994-09-30,1994,3,bankofamerica,424103.68,32701.02,391402.65,,,,1.07,0.0,9951.08,
1994-09-30,1994,3,bny,50306.0,4221.0,46085.0,,,,1.46,27.06,1473.0,
1994-09-30,1994,3,citigroup,369529.0,25776.0,343753.0,,,,1.3,0.0,175835.0,
1994-09-30,1994,3,jpmorgan,441067.0,28981.0,412086.0,,,,1.01,29.61,57707.0,
1994-09-30,1994,3,morganstanley,28690.5,4026.2,24664.3,,,,2.67,55.61,,
1994-09-30,1994,3,statestreet,22358.39,1214.3,21144.09,,,,1.06,20.8,5259.13,
1994-09-30,1994,3,wellsfargo,56565.4,3824.3,52741.1,,,,1.32,29.53,,
1994-06-30,1994,2,bankofamerica,400004.16,30572.86,369431.3,,,,1.09,0.0,8547.71,
1994-06-30,1994,2,bny,52347.0,4122.0,48225.0,,,,1.42,29.88,2231.0,
1994-06-30,1994,2,citigroup,369738.0,24396.0,345342.0,,,,1.22,0.0,174847.0,
1994-06-30,1994,2,jpmorgan,441233.0,29460.0,411773.0,,,,1.06,29.61,62354.0,
1994-06-30,1994,2,morganstanley,27646.4,3859.6,23786.8,,,,2.74,49.56,,
1994-06-30,1994,2,statestreet,21777.65,1178.7,20598.95,,,,1.06,21.28,3776.14,
1994-06-30,1994,2,wellsfargo,55756.8,3836.6,51920.2,,,,1.31,29.91,,
1994-03-31,1994,1,bankofamerica,400265.95,29980.56,370285.39,,,,1.04,36.9,8497.07,
1994-03-31,1994,1,bny,48008.0,4029.0,43979.0,,,,1.37,24.31,2726.0,
1994-03-31,1994,1,citigroup,349126.0,23726.0,325400.0,,,,1.09,0.0,167668.0,
1994-03-31,1994,1,jpmorgan,447369.0,28966.0,418403.0,,,,1.06,29.28,53209.0,
1994-03-31,1994,1,morganstanley,26921.2,3669.6,23251.6,,,,2.74,48.89,,
1994-03-31,1994,1,statestreet,22369.71,1142.77,21226.94,,,,1.0,19.67,3493.58,
1994-03-31,1994,1,wellsfargo,55328.2,3853.3,51474.9,,,,1.28,31.78,,
1993-12-31,1993,4,bankofamerica,382950.11,29997.09,352953.02,,,,1.02,36.34,4449.0,
1993-12-31,1993,4,bny,45546.0,4072.0,41474.0,,,,1.24,26.63,2711.0,
1993-12-31,1993,4,citigroup,317864.0,23389.0,294475.0,,,,1.04,0.0,173541.0,
1993-12-31,1993,4,jpmorgan,385879.0,29145.0,356734.0,,,,1.04,24.08,31486.0,
1993-12-31,1993,4,morganstanley,27662.3,3477.1,24185.2,,,,2.34,0.0,,
1993-12-31,1993,4,statestreet,18720.12,1104.97,17615.15,,,,1.08,18.56,3242.01,
1993-12-31,1993,4,wellsfargo,54665.0,3760.9,50904.1,,,,1.21,49.04,,
1993-09-30,1993,3,bankofamerica,363899.28,28335.56,335563.73,,,,0.97,37.46,4818.6,
1993-09-30,1993,3,bny,45544.0,3963.0,41581.0,,,,1.18,29.03,2591.0,
1993-09-30,1993,3,citigroup,268567.0,18865.9,249701.1,,,,0.98,0.0,161086.7,
1993-09-30,1993,3,jpmorgan,379288.0,26970.0,352318.0,,,,0.93,20.3,49423.0,
1993-09-30,1993,3,morganstanley,26780.3,3355.0,23425.3,,,,,0.0,,
1993-09-30,1993,3,statestreet,19299.77,1063.9,18235.87,,,,0.98,21.22,4607.82,
1993-09-30,1993,3,wellsfargo,50387.9,3438.6,46949.3,,,,1.31,28.76,,
1993-06-30,1993,2,bankofamerica,346505.21,27595.66,318909.55,,,,0.99,37.16,3956.66,
1993-06-30,1993,2,bny,41045.0,3595.0,37450.0,,,,1.14,33.7,2152.0,
1993-06-30,1993,2,citigroup,242629.7,17585.6,225044.1,,,,0.83,0.0,149537.8,
1993-06-30,1993,2,jpmorgan,377139.0,26286.0,350853.0,,,,0.81,24.34,33766.0,
1993-06-30,1993,2,morganstanley,25401.4,3197.4,22204.0,,,,,0.0,,
1993-06-30,1993,2,statestreet,18169.77,1026.52,17143.25,,,,0.97,22.67,4267.02,
1993-06-30,1993,2,wellsfargo,47790.0,3339.9,44450.1,,,,1.26,29.79,,
1993-03-31,1993,1,bankofamerica,343718.39,26909.02,316809.37,,,,0.99,31.08,2824.99,
1993-03-31,1993,1,bny,40047.0,3571.0,36476.0,,,,1.11,24.78,2626.0,
1993-03-31,1993,1,citigroup,242435.2,16297.6,226137.6,,,,0.69,0.0,148934.2,
1993-03-31,1993,1,jpmorgan,370387.0,24825.0,345562.0,,,,0.74,31.5,34881.0,
1993-03-31,1993,1,morganstanley,22452.7,3040.4,19412.3,,,,,0.0,,
1993-03-31,1993,1,statestreet,17677.47,992.82,16684.65,,,,1.01,21.19,5095.25,
1993-03-31,1993,1,wellsfargo,45517.4,3257.2,42260.2,,,,1.18,28.15,,
1992-12-31,1992,4,bankofamerica,338169.75,25858.05,312311.7,,,,0.94,46.78,1343.0,
1992-12-31,1992,4,bny,45210.0,3730.0,41480.0,,,,0.93,33.6,1773.0,
1992-12-31,1992,4,citigroup,237852.0,15446.0,222406.0,,,,0.62,0.0,168056.0,
1992-12-31,1992,4,jpmorgan,338714.0,23723.0,314991.0,,,,0.84,31.18,29206.0,
1992-12-31,1992,4,morganstanley,23821.5,2673.3,21148.2,,,,0.91,0.0,,
1992-12-31,1992,4,statestreet,16489.83,953.14,15536.69,,,,1.02,20.64,3375.09,
1992-12-31,1992,4,wellsfargo,46657.2,3140.7,43516.5,,,,1.08,48.25,,
1992-09-30,1992,3,bankofamerica,337065.11,24707.2,312357.91,,,,0.72,32.0,2263.44,
1992-09-30,1992,3,bny,42379.0,3416.0,38963.0,,,,0.87,31.61,4499.0,
1992-09-30,1992,3,citigroup,246007.0,14087.7,231919.3,,,,0.4,0.0,155320.4,
1992-09-30,1992,3,jpmorgan,353589.0,22937.0,330652.0,,,,0.62,27.53,28612.0,
1992-09-30,1992,3,statestreet,16662.86,919.81,15743.05,,,,0.97,19.69,3827.99,
1992-09-30,1992,3,wellsfargo,41043.1,3057.5,37985.6,,,,1.18,32.3,,
1992-06-30,1992,2,bankofamerica,331639.9,23290.08,308349.82,,,,0.56,52.64,3360.15,
1992-06-30,1992,2,bny,41347.0,3351.0,37996.0,,,,0.76,34.06,3042.0,
1992-06-30,1992,2,citigroup,241957.7,13570.2,228387.5,,,,-0.02,0.0,155059.9,
1992-06-30,1992,2,jpmorgan,347361.0,22255.0,325106.0,,,,0.71,29.66,29481.0,
1992-06-30,1992,2,statestreet,17010.91,881.31,16129.6,,,,0.91,21.23,3956.61,
1992-06-30,1992,2,wellsfargo,40575.1,2984.9,37590.2,,,,1.14,29.05,,
1992-03-31,1992,1,bankofamerica,265528.62,18329.81,247198.81,,,,0.62,34.08,2792.82,
1992-03-31,1992,1,bny,40149.0,2955.0,37194.0,,,,0.7,37.01,3801.0,
1992-03-31,1992,1,citigroup,238249.1,13306.2,224942.9,,,,-0.09,0.0,152183.5,
1992-03-31,1992,1,jpmorgan,335147.0,20926.0,314221.0,,,,0.57,17.94,24704.0,
1992-03-31,1992,1,statestreet,15451.17,846.88,14604.29,,,,0.89,21.59,3728.03,
1992-03-31,1992,1,wellsfargo,41217.1,2908.3,38308.8,,,,1.09,111.21,,
1991-12-31,1991,4,bankofamerica,264318.53,16894.67,247423.87,,,,0.54,693.13,1903.0,
1991-12-31,1991,4,bny,39426.0,2902.0,36524.0,,,,0.32,38.13,3597.0,
1991-12-31,1991,4,citigroup,238483.5,12805.8,225677.7,,,,-0.17,,19046.0,
1991-12-31,1991,4,jpmorgan,340595.0,18726.0,321869.0,,,,0.54,,25500.0,
1991-12-31,1991,4,morganstanley,72854.16,2832.03,70022.13,,,,0.75,0.0,,
1991-12-31,1991,4,statestreet,15046.3,816.57,14229.73,,,,1.04,29.01,4409.02,
1991-12-31,1991,4,wellsfargo,40293.3,2835.4,37457.9,,,,1.04,33.68,,
1991-09-30,1991,3,bankofamerica,269872.81,16331.94,253540.87,,,,0.93,56.34,3942.48,
1991-09-30,1991,3,bny,40323.58,2872.87,37450.71,,,,0.27,52.63,2728.61,
1991-09-30,1991,3,citigroup,246631.6,12802.4,233829.2,,,,-0.28,,,
1991-09-30,1991,3,jpmorgan,339289.0,18963.0,320326.0,,,,0.75,22.78,18393.0,
1991-09-30,1991,3,statestreet,13326.4,791.96,12534.44,,,,1.14,25.74,3298.62,
1991-09-30,1991,3,wellsfargo,37719.6,2517.7,35201.9,,,,0.96,28.83,,
1991-06-30,1991,2,bankofamerica,263225.62,15825.24,247400.38,,,,0.92,43.2,3155.87,
1991-06-30,1991,2,bny,41359.71,2844.95,38514.76,,,,0.29,50.78,2560.01,
1991-06-30,1991,2,citigroup,239896.8,13712.7,226184.1,,,,0.15,0.0,,
1991-06-30,1991,2,jpmorgan,233964.0,12861.0,221103.0,,,,0.47,18.19,7865.0,
1991-06-30,1991,2,statestreet,11730.06,770.34,10959.72,,,,1.32,26.61,2316.17,
1991-06-30,1991,2,wellsfargo,37072.4,2210.4,34862.0,,,,0.89,31.92,,
1991-03-31,1991,1,bankofamerica,259830.27,14598.54,245231.72,,,,0.93,45.66,2818.81,
1991-03-31,1991,1,bny,39436.49,2809.5,36626.99,,,,0.33,,827.37,
1991-03-31,1991,1,citigroup,237648.8,13412.2,224236.6,,,,0.46,0.0,,
1991-03-31,1991,1,jpmorgan,329183.0,17698.0,311485.0,,,,0.3,28.2,18853.0,
1991-03-31,1991,1,statestreet,10943.97,747.62,10196.35,,,,1.38,11.46,2190.25,
1991-03-31,1991,1,wellsfargo,36101.5,2154.3,33947.2,,,,0.52,33.42,,
1990-12-31,1990,4,bankofamerica,259356.8,14260.59,245096.22,,,,,72.03,1444.0,
1990-12-31,1990,4,bny,45389.85,2885.74,42504.12,,,,0.65,64.76,3441.14,
1990-12-31,1990,4,citigroup,236675.3,12627.9,224047.4,,,,,,165712.2,
1990-12-31,1990,4,jpmorgan,327416.0,17212.0,310204.0,,,,0.27,0.0,23775.0,
1990-12-31,1990,4,morganstanley,53526.48,2171.5,51354.98,,,,0.51,0.0,,
1990-12-31,1990,4,statestreet,11650.92,695.05,10955.86,,,,,0.0,2442.43,
1990-12-31,1990,4,wellsfargo,36878.2,1895.7,34982.5,,,,0.43,,,
1990-09-30,1990,3,bankofamerica,69224.29,3204.62,66019.67,,,,,9.71,10424.99,
1990-09-30,1990,3,bny,47814.53,2860.6,44953.93,,,,,59.18,4219.63,
1990-09-30,1990,3,citigroup,249092.0,13417.1,235674.9,,,,,8.68,151628.3,
1990-09-30,1990,3,jpmorgan,245107.0,12039.0,233068.0,,,,,,8713.0,
1990-09-30,1990,3,statestreet,11592.12,667.77,10924.35,,,,,20.71,2711.85,
1990-09-30,1990,3,wellsfargo,26680.4,1473.1,25207.3,,,,,0.0,,
1990-06-30,1990,2,bankofamerica,66187.51,3179.83,63007.69,,,,,6.84,8337.38,
1990-06-30,1990,2,bny,48953.48,2861.66,46091.82,,,,,59.32,7630.25,
1990-06-30,1990,2,citigroup,249289.3,13093.5,236195.8,,,,,6.3,150461.9,
1990-06-30,1990,2,jpmorgan,241135.0,12705.0,228430.0,,,,,66.15,5584.0,
1990-06-30,1990,2,statestreet,10306.08,643.02,9663.06,,,,,21.61,2134.63,
1990-06-30,1990,2,wellsfargo,26769.6,1450.9,25318.7,,,,,,,
1990-03-31,1990,1,bankofamerica,63683.4,3072.47,60610.93,,,,,6.84,8329.99,
1990-03-31,1990,1,citigroup,19679.1,2648.3,17030.8,,,,,4.37,3416.9,
1990-03-31,1990,1,jpmorgan,331151.0,17452.0,313699.0,,,,,59.12,13651.0,
1990-03-31,1990,1,statestreet,10376.15,620.09,9756.07,,,,,20.93,2753.36,
1990-03-31,1990,1,wellsfargo,24681.2,1327.8,23353.4,,,,,26.42,,
1990-03-30,1990,1,bny,47845.91,2815.87,45030.05,,,,,39.11,6615.93,
1989-12-31,1989,4,jpmorgan,328325.0,16579.0,311746.0,,,,,236.47,30909.0,
1989-12-31,1989,4,morganstanley,53275.52,2021.01,51254.51,,,,,0.0,,
1989-12-31,1989,4,wellsfargo,26082.3,1368.4,24713.9,,,,,0.0,,
1989-12-30,1989,4,bny,48856.47,2764.33,46092.15,,,,,36.57,6076.0,
1989-09-30,1989,3,bny,49572.97,2737.92,46835.05,,,,,,5952.62,
1989-09-30,1989,3,wellsfargo,23951.3,1207.9,22743.4,,,,,41.51,,
1989-06-30,1989,2,bny,49593.18,3077.97,46515.2,,,,,31.1,5359.7,
