date,year,quarter,bank,total_assets,total_equity,total_liabilities,cet1_ratio,lcr_ratio,slr_ratio,roa,roe,dividend_payout_ratio,repo,total_var
2000-06-30,2000,2,citigroup,791333.0,49801.0,739757.0,,,,1.87,29.05,16.29,129057.0,
2000-06-30,2000,2,jpmorgan,396045.0,24056.0,371161.0,,,,1.23,21.81,36.89,57637.0,
2000-06-30,2000,2,statestreet,64630.0,2931.0,61699.0,,,,1.14,25.06,18.92,18494.0,
2000-06-30,2000,2,wellsfargo,256622.0,24400.0,231781.0,,,,1.85,18.75,37.37,,
2000-05-31,2000,2,morganstanley,417586.0,17565.0,399476.0,,,,1.48,34.51,15.53,98025.0,
2000-05-26,2000,2,goldmansachs,278319.0,11905.0,266414.0,,,,1.15,30.39,7.15,35114.0,
2000-03-31,2000,1,bankofamerica,656113.0,45222.0,610814.0,,,,1.29,17.84,37.16,83775.0,
2000-03-31,2000,1,bny,76041.0,5233.0,70817.0,,,,2.5,33.38,34.62,1440.0,
2000-03-31,2000,1,citigroup,738205.0,48551.0,687879.0,,,,1.82,27.87,14.17,106198.0,
2000-03-31,2000,1,jpmorgan,676046.0,33974.0,640450.0,,,,1.09,20.83,43.71,139520.0,
2000-03-31,2000,1,statestreet,60530.0,2777.0,57753.0,,,,1.18,25.06,17.33,17287.0,
2000-03-31,2000,1,wellsfargo,245567.0,24885.0,220209.0,,,,1.86,18.11,37.26,,
2000-02-29,2000,1,morganstanley,408072.0,17307.0,390220.0,,,,1.45,33.4,14.78,119629.0,
2000-02-25,2000,1,goldmansachs,276894.0,11096.0,265798.0,,,,1.02,28.62,6.09,41546.0,
1999-12-31,1999,4,bankofamerica,632574.0,44355.0,588142.0,,,,1.26,17.46,44.77,74561.0,
1999-12-31,1999,4,bny,74756.0,5152.0,69613.0,,,,2.52,32.77,36.39,1318.0,
1999-12-31,1999,4,citigroup,795584.0,56395.0,737294.0,,,,1.59,22.92,16.04,92591.0,
1999-12-31,1999,4,jpmorgan,667003.0,33434.0,631947.0,,,,1.16,22.14,13.69,109841.0,
1999-12-31,1999,4,statestreet,60896.0,2652.0,58244.0,,,,1.15,24.94,10.44,19453.0,
1999-12-31,1999,4,wellsfargo,241053.0,23600.0,217182.0,,,,1.81,18.15,35.62,,
1999-11-30,1999,4,morganstanley,366967.0,16344.0,349953.0,,,,1.4,31.87,8.18,119179.0,
1999-11-26,1999,4,goldmansachs,250491.0,10145.0,240346.0,,,,1.16,32.77,7.47,40183.0,
1999-09-30,1999,3,bankofamerica,620652.0,45811.0,574763.0,,,,1.31,17.11,36.02,79739.0,
1999-09-30,1999,3,bny,63158.0,4908.0,58262.0,,,,2.89,34.7,13.58,2055.0,
1999-09-30,1999,3,citigroup,687450.0,44627.0,640773.0,,,,1.51,23.28,19.73,95164.0,
1999-09-30,1999,3,jpmorgan,625863.0,32727.0,591514.0,,,,0.78,14.93,44.06,105658.0,
1999-09-30,1999,3,statestreet,54972.0,2462.0,52510.0,,,,0.91,20.51,17.46,16322.0,
1999-09-30,1999,3,wellsfargo,207060.0,21622.0,184878.0,,,,1.4,13.39,34.52,,
1999-08-31,1999,3,morganstanley,340870.0,14774.0,325425.0,,,,1.25,31.27,27.99,115346.0,
1999-08-27,1999,3,goldmansachs,236273.0,8597.0,227676.0,,,,,,8.31,32634.0,
1999-06-30,1999,2,bankofamerica,614102.0,45551.0,568471.0,,,,1.05,13.42,41.07,78317.0,
1999-06-30,1999,2,bny,67771.0,5292.0,62491.0,,,,2.08,24.37,33.13,3639.0,
1999-06-30,1999,2,citigroup,689600.0,43122.0,644365.0,,,,1.07,17.0,19.67,93661.0,
1999-06-30,1999,2,jpmorgan,626262.0,32789.0,591751.0,,,,0.93,17.74,27.78,105453.0,
1999-06-30,1999,2,statestreet,53330.0,2441.0,50889.0,,,,0.93,20.22,20.33,14419.0,
1999-06-30,1999,2,wellsfargo,205421.0,20915.0,184046.0,,,,1.33,12.65,35.9,,
1999-05-31,1999,2,morganstanley,342345.0,14677.0,326996.0,,,,1.12,28.89,23.84,113310.0,
1999-05-28,1999,2,goldmansachs,244632.0,7856.0,236776.0,,,,,,0.0,41092.0,
1999-03-31,1999,1,bankofamerica,614245.0,46750.0,567414.0,,,,1.42,18.24,40.9,74767.0,
1999-03-31,1999,1,bny,64917.0,5318.0,59611.0,,,,2.13,24.13,33.54,3189.0,
1999-03-31,1999,1,citigroup,690649.0,41846.0,646690.0,,,,1.05,17.0,17.53,104322.0,
1999-03-31,1999,1,jpmorgan,630328.0,33176.0,595430.0,,,,0.88,16.8,30.09,113026.0,
1999-03-31,1999,1,statestreet,49750.0,2395.0,47355.0,,,,1.02,20.17,19.01,15618.0,
1999-03-31,1999,1,wellsfargo,201430.0,20817.0,180154.0,,,,1.22,11.74,34.74,,
1999-02-28,1999,1,morganstanley,321778.0,14164.0,306941.0,,,,1.12,26.52,26.69,116971.0,
1999-02-26,1999,1,goldmansachs,230624.0,6991.0,223633.0,,,,,,0.0,36906.0,
1998-12-31,1998,4,bankofamerica,617679.0,45855.0,571741.0,,,,0.87,11.46,39.07,67543.0,
1998-12-31,1998,4,bny,63503.0,5460.0,58055.0,,,,2.08,22.76,33.65,1571.0,
1998-12-31,1998,4,citigroup,668641.0,40395.0,625933.0,,,,1.05,17.07,14.44,81025.0,
1998-12-31,1998,4,jpmorgan,626942.0,33377.0,591843.0,,,,0.76,14.39,38.12,105000.0,
1998-12-31,1998,4,statestreet,47082.0,2311.0,44771.0,,,,1.03,20.25,20.91,13477.0,
1998-12-31,1998,4,wellsfargo,202475.0,20212.0,181716.0,,,,1.13,10.91,0.0,,
1998-11-30,1998,4,morganstanley,317590.0,13445.0,303471.0,,,,1.09,24.29,18.67,98963.0,
1998-11-27,1998,4,goldmansachs,217380.0,6384.0,210996.0,,,,,,0.0,36257.0,
1998-09-30,1998,3,bankofamerica,594673.0,47223.0,547366.0,,,,0.81,10.2,177.95,65625.0,
1998-09-30,1998,3,bny,63812.0,5028.0,58798.0,,,,2.03,23.7,34.55,1807.0,
1998-09-30,1998,3,citigroup,701314.0,40777.0,658224.0,,,,0.98,14.18,41.88,321669.0,
1998-09-30,1998,3,jpmorgan,654964.0,33015.0,620227.0,,,,0.72,14.21,47.81,126352.0,
1998-09-30,1998,3,statestreet,50607.0,2218.0,48389.0,,,,0.99,20.66,18.02,15889.0,
1998-09-30,1998,3,wellsfargo,195863.0,20006.0,175305.0,,,,2.6,26.97,0.0,,
1998-08-31,1998,3,morganstanley,360929.0,12968.0,347287.0,,,,0.93,22.55,38.09,118148.0,
1998-06-30,1998,2,bankofamerica,571870.0,46624.0,522949.0,,,,1.07,13.36,7.98,13403.0,
1998-06-30,1998,2,bny,63003.0,4982.0,58035.0,,,,1.98,23.31,33.22,1996.0,
1998-06-30,1998,2,citigroup,750827.0,41419.0,706683.0,,,,1.25,19.24,13.06,215982.0,
1998-06-30,1998,2,jpmorgan,647772.0,32464.0,613446.0,,,,0.81,15.72,20.37,115563.0,
1998-06-30,1998,2,statestreet,46711.0,2158.0,44553.0,,,,1.0,20.9,18.35,11891.0,
1998-06-30,1998,2,wellsfargo,186084.0,19696.0,165926.0,,,,2.41,24.57,0.0,,
1998-05-31,1998,2,morganstanley,380665.0,12950.0,366840.0,,,,0.93,23.58,28.05,114628.0,
1998-03-31,1998,1,bankofamerica,314503.0,25129.0,289283.0,,,,1.28,15.91,36.66,47534.0,
1998-03-31,1998,1,bny,59611.0,4826.0,54799.0,,,,2.03,22.89,33.8,1896.0,
1998-03-31,1998,1,citigroup,738889.0,40034.0,695805.0,,,,1.23,19.1,19.3,214719.0,
1998-03-31,1998,1,jpmorgan,637254.0,31576.0,603616.0,,,,0.79,15.22,50.58,121455.0,
1998-03-31,1998,1,statestreet,39010.0,2077.0,36933.0,,,,1.1,20.97,19.81,9943.0,
1998-03-31,1998,1,wellsfargo,190853.0,19311.0,171081.0,,,,2.09,22.23,39.37,,
1998-02-28,1998,1,morganstanley,345534.0,13649.0,331010.0,,,,1.55,29.33,43.29,121660.0,
1997-12-31,1997,4,bankofamerica,570983.0,43876.0,526399.0,,,,1.25,16.23,45.36,61414.0,
1997-12-31,1997,4,bny,59961.0,5016.0,54959.0,,,,2.02,21.8,32.77,2329.0,
1997-12-31,1997,4,citigroup,697384.0,38498.0,655533.0,,,,1.04,17.44,31.89,331224.0,
1997-12-31,1997,4,jpmorgan,627680.0,30712.0,594534.0,,,,0.87,16.57,36.0,113930.0,
1997-12-31,1997,4,statestreet,37975.0,1995.0,35980.0,,,,1.09,20.16,19.11,7598.0,
1997-12-31,1997,4,wellsfargo,185685.0,19315.0,165907.0,,,,1.88,19.5,0.0,,
1997-11-30,1997,4,morganstanley,302287.0,13080.0,288331.0,,,,0.98,27.17,20.92,111680.0,
1997-09-30,1997,3,bankofamerica,543176.33,42941.05,497419.06,,,,1.3,16.66,33.25,14886.24,
1997-09-30,1997,3,bny,61222.0,4897.0,56230.0,,,,1.94,21.09,33.33,1936.0,
1997-09-30,1997,3,citigroup,469812.0,33825.0,433284.0,,,,1.82,23.67,14.23,194098.0,
1997-09-30,1997,3,jpmorgan,636169.0,30364.0,603371.0,,,,0.9,17.05,29.91,135522.0,
1997-09-30,1997,3,statestreet,35404.0,1916.0,33488.0,,,,1.12,20.19,17.51,7653.0,
1997-09-30,1997,3,wellsfargo,85252.2,6635.2,78429.2,,,,2.9,37.01,0.0,,
1997-08-31,1997,3,morganstanley,282480.0,11911.0,269693.0,,,,,,25.0,104590.0,
1997-06-30,1997,2,bankofamerica,542730.07,42176.58,496983.28,,,,1.24,15.94,33.84,14402.45,
1997-06-30,1997,2,bny,61242.0,4842.0,56305.0,,,,1.88,20.83,34.59,1573.0,
1997-06-30,1997,2,citigroup,463899.0,32669.0,428252.0,,,,1.84,23.98,11.42,225579.0,
1997-06-30,1997,2,jpmorgan,602524.0,29467.0,570383.0,,,,0.9,16.66,32.22,117873.0,
1997-06-30,1997,2,statestreet,36686.0,1832.0,34854.0,,,,1.0,19.35,19.2,6777.0,
1997-06-30,1997,2,wellsfargo,83856.3,6319.6,77349.2,,,,2.87,38.07,0.0,,
1997-05-31,1997,2,morganstanley,269984.0,11279.0,257828.0,,,,,,32.25,89503.0,
1997-03-31,1997,1,bankofamerica,530709.79,41852.07,485215.5,,,,1.21,15.45,35.86,10009.5,
1997-03-31,1997,1,bny,58384.0,4925.0,53364.0,,,,1.89,20.49,35.74,2083.0,
1997-03-31,1997,1,citigroup,444298.0,31060.0,410660.0,,,,1.83,23.92,12.15,215436.0,
1997-03-31,1997,1,jpmorgan,566720.0,28704.0,534822.0,,,,0.94,17.09,31.41,111534.0,
1997-03-31,1997,1,morganstanley,42260.0,5460.3,36799.7,,,,,,0.0,,
1997-03-31,1997,1,statestreet,33631.0,1738.0,31893.0,,,,1.02,18.75,18.66,8208.0,
1997-03-31,1997,1,wellsfargo,83580.3,6000.0,77393.1,,,,2.89,38.97,35.54,,
1997-02-28,1997,1,morganstanley,224772.0,5469.0,218276.0,,,,,,9.73,,
1996-12-31,1996,4,bankofamerica,477702.0,35380.0,439909.0,,,,1.24,16.3,35.7,30466.0,
1996-12-31,1996,4,bny,55765.0,5032.0,50638.0,,,,1.87,19.86,34.82,1737.0,
1996-12-31,1996,4,citigroup,626906.0,35213.0,588490.0,,,,1.43,21.57,6.93,298522.0,
1996-12-31,1996,4,jpmorgan,558125.0,29082.0,525699.0,,,,0.77,13.22,30.87,115297.0,
1996-12-31,1996,4,statestreet,31524.0,1775.0,29749.0,,,,1.02,17.43,20.78,7504.0,
1996-12-31,1996,4,wellsfargo,80175.4,5875.4,74111.2,,,,2.93,39.37,0.0,,
1996-11-30,1996,4,morganstanley,238860.0,10485.0,227158.0,,,,,,0.0,,
1996-09-30,1996,3,bankofamerica,471894.87,34722.5,434756.1,,,,1.22,16.21,33.73,11619.65,
1996-09-30,1996,3,bny,52388.0,5022.0,47271.0,,,,1.96,20.02,34.55,1916.0,
1996-09-30,1996,3,citigroup,416384.0,29940.0,383691.0,,,,1.62,21.17,11.2,203498.0,
1996-09-30,1996,3,jpmorgan,534252.0,28874.0,502034.0,,,,0.78,13.13,35.21,103421.0,
1996-09-30,1996,3,statestreet,28444.92,1622.43,26822.49,,,,1.04,17.74,20.68,6998.28,
1996-09-30,1996,3,wellsfargo,78427.6,5749.9,72489.2,,,,1.48,20.89,0.0,,
1996-06-30,1996,2,bankofamerica,472823.45,35008.41,435396.78,,,,1.2,16.08,33.64,12558.79,
1996-06-30,1996,2,bny,51467.0,4972.0,46400.0,,,,1.9,20.54,28.26,1756.0,
1996-06-30,1996,2,citigroup,408898.0,29876.0,376181.0,,,,1.59,20.85,0.0,198211.0,
1996-06-30,1996,2,jpmorgan,520526.0,28027.0,489155.0,,,,0.81,13.59,30.29,99087.0,
1996-06-30,1996,2,statestreet,28943.68,1576.14,27367.54,,,,1.0,17.69,21.39,5321.32,
1996-06-30,1996,2,wellsfargo,77849.3,5446.7,72214.4,,,,1.47,21.44,0.0,,
1996-03-31,1996,1,bankofamerica,470137.04,34321.75,433125.67,,,,1.16,15.76,36.11,10739.76,
1996-03-31,1996,1,bny,53317.0,5149.0,48073.0,,,,1.79,19.52,32.78,3089.0,
1996-03-31,1996,1,citigroup,381995.0,28521.0,350596.0,,,,1.55,21.11,11.85,194633.0,
1996-03-31,1996,1,jpmorgan,506731.0,27270.0,476117.0,,,,0.76,13.1,129.43,84474.0,
1996-03-31,1996,1,statestreet,27229.17,1560.08,25669.09,,,,1.03,17.65,20.92,5689.95,
1996-03-31,1996,1,wellsfargo,73942.1,5258.7,68495.6,,,,1.49,21.43,32.28,,
1995-12-31,1995,4,bankofamerica,461297.55,33469.43,425002.36,,,,1.16,15.52,35.96,11543.0,
1995-12-31,1995,4,bny,53720.0,5139.0,48488.0,,,,1.78,19.41,29.75,3933.0,
1995-12-31,1995,4,citigroup,370769.0,27420.0,339478.0,,,,1.52,20.9,7.93,205643.0,
1995-12-31,1995,4,jpmorgan,488868.0,28143.0,457581.0,,,,0.92,14.99,29.4,82789.0,
1995-12-31,1995,4,morganstanley,38208.2,4833.7,33374.5,,,,4.18,31.31,30.34,,
1995-12-31,1995,4,statestreet,25785.19,1587.52,24197.66,,,,1.02,16.9,22.65,5588.26,
1995-12-31,1995,4,wellsfargo,72134.4,5009.8,66822.3,,,,1.45,21.96,0.0,,
1995-09-30,1995,3,bankofamerica,453239.08,32187.17,418108.91,,,,1.12,15.2,30.7,11787.29,
1995-09-30,1995,3,bny,51087.0,4987.0,45987.0,,,,1.72,19.0,30.62,3849.0,
1995-09-30,1995,3,citigroup,369835.0,26385.0,339302.0,,,,1.36,19.69,10.8,184642.0,
1995-09-30,1995,3,jpmorgan,486276.0,27778.0,455354.0,,,,0.79,12.7,31.44,76447.0,
1995-09-30,1995,3,morganstanley,32881.1,4724.1,28157.0,,,,4.33,29.01,24.99,,
1995-09-30,1995,3,statestreet,25525.53,1538.89,23986.64,,,,1.0,17.34,21.71,6439.11,
1995-09-30,1995,3,wellsfargo,71411.9,4638.1,66471.8,,,,1.41,21.22,0.0,,
1995-06-30,1995,2,bankofamerica,452573.92,31415.83,418110.79,,,,1.09,14.92,34.09,10036.65,
1995-06-30,1995,2,bny,53464.0,4648.0,48699.0,,,,1.57,19.04,27.52,2709.0,
1995-06-30,1995,2,citigroup,367912.0,25500.0,337592.0,,,,1.32,19.98,11.68,184175.0,
1995-06-30,1995,2,jpmorgan,463847.0,26676.0,434027.0,,,,0.8,12.74,33.89,66227.0,
1995-06-30,1995,2,morganstanley,33656.3,4524.1,29132.2,,,,4.24,29.47,22.97,,
1995-06-30,1995,2,statestreet,25570.28,1491.53,24078.75,,,,0.97,17.17,22.42,5959.37,
1995-06-30,1995,2,wellsfargo,66623.0,4196.2,61897.0,,,,1.4,21.45,0.0,,
1995-03-31,1995,1,bankofamerica,448777.22,30446.25,414937.65,,,,1.06,14.75,0.0,10567.02,
1995-03-31,1995,1,bny,52280.0,4430.0,47733.0,,,,1.56,18.56,29.07,1949.0,
1995-03-31,1995,1,citigroup,381697.0,23027.0,353533.0,,,,1.31,21.11,0.0,187168.0,
1995-03-31,1995,1,jpmorgan,473080.0,25611.0,444125.0,,,,0.78,12.86,34.96,69230.0,
1995-03-31,1995,1,morganstanley,31579.5,4304.9,27274.6,,,,4.34,30.21,49.04,,
1995-03-31,1995,1,statestreet,23542.1,1414.64,22127.45,,,,0.96,17.24,24.31,5384.99,
1995-03-31,1995,1,wellsfargo,61845.1,3857.6,57457.6,,,,1.41,21.61,32.81,,
1994-12-31,1994,4,bankofamerica,426357.32,29641.88,393321.14,,,,1.08,14.5,0.0,8788.0,
1994-12-31,1994,4,bny,48879.0,4177.0,44583.0,,,,1.59,18.5,30.75,1502.0,
1994-12-31,1994,4,citigroup,365786.0,21560.0,339239.0,,,,1.34,20.73,0.0,199693.0,
1994-12-31,1994,4,jpmorgan,440378.0,25295.0,411739.0,,,,0.9,13.48,0.0,60091.0,
1994-12-31,1994,4,morganstanley,31859.4,4108.0,27751.4,,,,4.22,31.43,72.39,,
1994-12-31,1994,4,statestreet,22546.94,1337.14,21209.81,,,,1.07,18.05,23.1,,
1994-12-31,1994,4,wellsfargo,59315.9,3334.4,55469.5,,,,1.4,23.01,32.79,,
1994-09-30,1994,3,bankofamerica,424103.68,29005.71,391402.65,,,,1.07,14.6,0.0,9951.08,
1994-09-30,1994,3,bny,50306.0,4095.0,46085.0,,,,1.46,17.65,27.06,1473.0,
1994-09-30,1994,3,citigroup,369529.0,20789.0,343753.0,,,,1.3,21.28,0.0,175835.0,
1994-09-30,1994,3,jpmorgan,441067.0,25637.0,412086.0,,,,1.01,15.81,29.61,57707.0,
1994-09-30,1994,3,morganstanley,28690.5,4026.2,24664.3,,,,2.67,20.03,55.61,,
1994-09-30,1994,3,statestreet,22358.39,1214.3,21144.09,,,,1.06,19.35,20.8,5259.13,
1994-09-30,1994,3,wellsfargo,56565.4,3483.5,52741.1,,,,1.32,20.6,29.53,,
1994-06-30,1994,2,bankofamerica,400004.16,27266.53,369431.3,,,,1.09,14.67,0.0,8547.71,
1994-06-30,1994,2,bny,52347.0,3987.0,48225.0,,,,1.42,17.58,29.88,2231.0,
1994-06-30,1994,2,citigroup,369738.0,19534.0,345342.0,,,,1.22,20.33,0.0,174847.0,
1994-06-30,1994,2,jpmorgan,441233.0,25485.0,411773.0,,,,1.06,16.89,29.61,62354.0,
1994-06-30,1994,2,morganstanley,27646.4,3859.6,23786.8,,,,2.74,20.59,49.56,,
1994-06-30,1994,2,statestreet,21777.65,1178.7,20598.95,,,,1.06,19.19,21.28,3776.14,
1994-06-30,1994,2,wellsfargo,55756.8,3491.5,51920.2,,,,1.31,20.0,29.91,,
1994-03-31,1994,1,bankofamerica,400265.95,26672.22,370285.39,,,,1.04,14.31,36.9,8497.07,
1994-03-31,1994,1,bny,48008.0,3891.0,43979.0,,,,1.37,16.32,24.31,2726.0,
1994-03-31,1994,1,citigroup,349126.0,19039.0,325400.0,,,,1.09,18.09,0.0,167668.0,
1994-03-31,1994,1,jpmorgan,447369.0,25419.0,418403.0,,,,1.06,17.63,29.28,53209.0,
1994-03-31,1994,1,morganstanley,26921.2,3669.6,23251.6,,,,2.74,20.17,48.89,,
1994-03-31,1994,1,statestreet,22369.71,1142.77,21226.94,,,,1.0,18.82,19.67,3493.58,
1994-03-31,1994,1,wellsfargo,55328.2,3506.7,51474.9,,,,1.28,19.15,31.78,,
1993-12-31,1993,4,bankofamerica,382950.11,26594.74,352953.02,,,,1.02,14.68,36.34,4449.0,
1993-12-31,1993,4,bny,45546.0,3778.0,41474.0,,,,1.24,15.2,26.63,2711.0,
1993-12-31,1993,4,citigroup,317864.0,18702.0,294475.0,,,,1.04,18.84,0.0,173541.0,
1993-12-31,1993,4,jpmorgan,385879.0,25598.0,356734.0,,,,1.04,16.91,24.08,31486.0,
1993-12-31,1993,4,morganstanley,27662.3,3477.1,24185.2,,,,2.34,19.63,0.0,,
1993-12-31,1993,4,statestreet,18720.12,1104.97,17615.15,,,,1.08,18.4,18.56,3242.01,
1993-12-31,1993,4,wellsfargo,54665.0,3380.9,50904.1,,,,1.21,18.83,49.04,,
1993-09-30,1993,3,bankofamerica,363899.28,25025.21,335563.73,,,,0.97,14.41,37.46,4818.6,
1993-09-30,1993,3,bny,45544.0,3667.0,41581.0,,,,1.18,14.64,29.03,2591.0,
1993-09-30,1993,3,citigroup,268567.0,14517.9,249701.1,,,,0.98,19.45,0.0,161086.7,
1993-09-30,1993,3,jpmorgan,379288.0,23222.0,352318.0,,,,0.93,16.49,20.3,49423.0,
1993-09-30,1993,3,morganstanley,26780.3,3355.0,23425.3,,,,,,0.0,,
1993-09-30,1993,3,statestreet,19299.77,1063.9,18235.87,,,,0.98,17.72,21.22,4607.82,
1993-09-30,1993,3,wellsfargo,50387.9,3096.6,46949.3,,,,1.31,19.37,28.76,,
1993-06-30,1993,2,bankofamerica,346505.21,24284.26,318909.55,,,,0.99,14.73,37.16,3956.66,
1993-06-30,1993,2,bny,41045.0,3328.0,37450.0,,,,1.14,13.89,33.7,2152.0,
1993-06-30,1993,2,citigroup,242629.7,13712.6,225044.1,,,,0.83,16.32,0.0,149537.8,
1993-06-30,1993,2,jpmorgan,377139.0,22236.0,350853.0,,,,0.81,14.89,24.34,33766.0,
1993-06-30,1993,2,morganstanley,25401.4,3197.4,22204.0,,,,,,0.0,,
1993-06-30,1993,2,statestreet,18169.77,1026.52,17143.25,,,,0.97,17.97,22.67,4267.02,
1993-06-30,1993,2,wellsfargo,47790.0,2997.9,44450.1,,,,1.26,18.49,29.79,,
1993-03-31,1993,1,bankofamerica,343718.39,23596.61,316809.37,,,,0.99,15.06,31.08,2824.99,
1993-03-31,1993,1,bny,40047.0,3229.0,36476.0,,,,1.11,14.34,24.78,2626.0,
1993-03-31,1993,1,citigroup,242435.2,12749.6,226137.6,,,,0.69,14.51,0.0,148934.2,
1993-03-31,1993,1,jpmorgan,370387.0,20581.0,345562.0,,,,0.74,14.18,31.5,34881.0,
1993-03-31,1993,1,morganstanley,22452.7,3040.4,19412.3,,,,,,0.0,,
1993-03-31,1993,1,statestreet,17677.47,992.82,16684.65,,,,1.01,18.14,21.19,5095.25,
1993-03-31,1993,1,wellsfargo,45517.4,2914.9,42260.2,,,,1.18,17.55,28.15,,
1992-12-31,1992,4,bankofamerica,338169.75,22544.58,312311.7,,,,0.94,14.04,46.78,1343.0,
1992-12-31,1992,4,bny,45210.0,3302.0,41480.0,,,,0.93,12.39,33.6,1773.0,
1992-12-31,1992,4,citigroup,237852.0,11898.0,222406.0,,,,0.62,11.2,0.0,168056.0,
1992-12-31,1992,4,jpmorgan,338714.0,19851.0,314991.0,,,,0.84,17.04,31.18,29206.0,
1992-12-31,1992,4,morganstanley,23821.5,2673.3,21148.2,,,,0.91,19.55,0.0,,
1992-12-31,1992,4,statestreet,16489.83,953.14,15536.69,,,,1.02,18.13,20.64,3375.09,
1992-12-31,1992,4,wellsfargo,46657.2,2798.2,43516.5,,,,1.08,13.68,48.25,,
1992-09-30,1992,3,bankofamerica,337065.11,21384.73,312357.91,,,,0.72,11.16,32.0,2263.44,
1992-09-30,1992,3,bny,42379.0,3029.0,38963.0,,,,0.87,11.86,31.61,4499.0,
1992-09-30,1992,3,citigroup,246007.0,11672.7,231919.3,,,,0.4,6.63,0.0,155320.4,
1992-09-30,1992,3,jpmorgan,353589.0,19066.0,330652.0,,,,0.62,13.29,27.53,28612.0,
1992-09-30,1992,3,statestreet,16662.86,919.81,15743.05,,,,0.97,16.95,19.69,3827.99,
1992-09-30,1992,3,wellsfargo,41043.1,2712.5,37985.6,,,,1.18,15.09,32.3,,
1992-06-30,1992,2,bankofamerica,331639.9,20711.61,308349.82,,,,0.56,8.8,52.64,3360.15,
1992-06-30,1992,2,bny,41347.0,2964.0,37996.0,,,,0.76,10.4,34.06,3042.0,
1992-06-30,1992,2,citigroup,241957.7,11455.2,228387.5,,,,-0.02,-2.6,0.0,155059.9,
1992-06-30,1992,2,jpmorgan,347361.0,18398.0,325106.0,,,,0.71,15.86,29.66,29481.0,
1992-06-30,1992,2,statestreet,17010.91,881.31,16129.6,,,,0.91,15.79,21.23,3956.61,
1992-06-30,1992,2,wellsfargo,40575.1,2639.9,37590.2,,,,1.14,14.73,29.05,,
1992-03-31,1992,1,bankofamerica,265528.62,16051.07,247198.81,,,,0.62,10.21,34.08,2792.82,
1992-03-31,1992,1,bny,40149.0,2561.0,37194.0,,,,0.7,9.85,37.01,3801.0,
1992-03-31,1992,1,citigroup,238249.1,10954.2,224942.9,,,,-0.09,-4.21,0.0,152183.5,
1992-03-31,1992,1,jpmorgan,335147.0,17589.0,314221.0,,,,0.57,12.95,17.94,24704.0,
1992-03-31,1992,1,statestreet,15451.17,846.88,14604.29,,,,0.89,14.8,21.59,3728.03,
1992-03-31,1992,1,wellsfargo,41217.1,2563.3,38308.8,,,,1.09,14.14,111.21,,
1991-12-31,1991,4,bankofamerica,264318.53,14979.93,247423.87,,,,0.54,9.28,693.13,1903.0,
1991-12-31,1991,4,bny,39426.0,2507.0,36524.0,,,,0.32,4.08,38.13,3597.0,
1991-12-31,1991,4,citigroup,238483.5,10628.8,225677.7,,,,-0.17,-1.53,,19046.0,
1991-12-31,1991,4,jpmorgan,340595.0,15539.0,321869.0,,,,0.54,10.43,,25500.0,
1991-12-31,1991,4,morganstanley,72854.16,2110.4,70022.13,,,,0.75,22.96,0.0,,
1991-12-31,1991,4,statestreet,15046.3,816.57,14229.73,,,,1.04,18.43,29.01,4409.02,
1991-12-31,1991,4,wellsfargo,40293.3,2490.4,37457.9,,,,1.04,18.03,33.68,,
1991-09-30,1991,3,bankofamerica,269872.81,14697.21,253540.87,,,,0.93,17.53,56.34,3942.48,
1991-09-30,1991,3,bny,40323.58,2478.07,37450.71,,,,0.27,3.6,52.63,2728.61,
1991-09-30,1991,3,citigroup,246631.6,10623.4,233829.2,,,,-0.28,-2.64,,,
1991-09-30,1991,3,jpmorgan,339289.0,15691.0,320326.0,,,,0.75,15.57,22.78,18393.0,
1991-09-30,1991,3,statestreet,13326.4,791.96,12534.44,,,,1.14,19.51,25.74,3298.62,
1991-09-30,1991,3,wellsfargo,37719.6,2172.7,35201.9,,,,0.96,15.7,28.83,,
1991-06-30,1991,2,bankofamerica,263225.62,14305.48,247400.38,,,,0.92,17.98,43.2,3155.87,
1991-06-30,1991,2,bny,41359.71,2450.16,38514.76,,,,0.29,4.09,50.78,2560.01,
1991-06-30,1991,2,citigroup,239896.8,11533.7,226184.1,,,,0.15,7.06,0.0,,
1991-06-30,1991,2,jpmorgan,233964.0,10083.0,221103.0,,,,0.47,8.65,18.19,7865.0,
1991-06-30,1991,2,statestreet,11730.06,770.34,10959.72,,,,1.32,20.52,26.61,2316.17,
1991-06-30,1991,2,wellsfargo,37072.4,2095.4,34862.0,,,,0.89,14.97,31.92,,
1991-03-31,1991,1,bankofamerica,259830.27,13510.79,245231.72,,,,0.93,19.58,45.66,2818.81,
1991-03-31,1991,1,bny,39436.49,2414.71,36626.99,,,,0.33,4.56,,827.37,
1991-03-31,1991,1,citigroup,237648.8,11083.2,224236.6,,,,0.46,15.17,0.0,,
1991-03-31,1991,1,jpmorgan,329183.0,14826.0,311485.0,,,,0.3,5.08,28.2,18853.0,
1991-03-31,1991,1,statestreet,10943.97,747.62,10196.35,,,,1.38,21.53,11.46,2190.25,
1991-03-31,1991,1,wellsfargo,36101.5,2012.5,33947.2,,,,0.52,9.01,33.42,,
1990-12-31,1990,4,bankofamerica,259356.8,13146.83,245096.22,,,,,,72.03,1444.0,
1990-12-31,1990,4,bny,45389.85,2490.95,42504.12,,,,0.65,11.33,64.76,3441.14,
